40.3927,0,4.27474
63.5069,8.40125,3.02326
60.7437,5.67233,1.4483
61.8574,6.77222,2.08309
51.8208,0,-0.497727
49.127,0,0.627235
55.8411,0.830637,-1.34602
63.4416,8.33677,2.98604
50.7324,0,-0.0432258
50.5086,0,0.0502577
47.0101,0,1.51124
61.2862,6.20814,1.75753
50.3951,0,0.0976662
46.2399,0,1.8329
57.8085,2.77358,-0.224673
48.2656,0,0.98693
59.0078,3.958,0.458897
43.0096,0,3.18189
51.0887,0,-0.192004
46.2067,0,1.84677
42.0433,0,3.58546
45.0959,0,2.31066
41.7796,0,3.69556
55.9083,0.897028,-1.3077
45.2309,0,2.25428
51.7371,0,-0.4628
38.6994,0,4.98192
55.8383,0.827918,-1.34759
46.7099,0,1.63663
54.0067,0,-1.41059
53.3361,0,-1.13054
56.7164,1.69508,-0.847116
44.2551,0,2.66177
44.6091,0,2.51394
46.1085,0,1.88779
57.7305,2.69659,-0.269111
44.0985,0,2.7272
59.7461,4.68714,0.879709
57.6899,2.65653,-0.292231
45.7391,0,2.04205
61.6463,6.56374,1.96276
50.001,0,0.262208
79.5706,24.2653,12.179
53.9462,0,-1.38534
60.8847,5.81164,1.5287
55.256,0.252854,-1.67948
70.4122,15.2207,6.95904
53.1591,0,-1.05663
55.0068,0.00669554,-1.82154
51.33,0,-0.292778
57.9641,2.9273,-0.135956
62.2714,7.18102,2.31902
47.7621,0,1.19722
52.2612,0,-0.681667
53.7486,0,-1.30279
49.5487,0,0.451099
49.7893,0,0.350649
67.9869,12.8256,5.5767
53.7154,0,-1.28893
45.777,0,2.0262
61.8822,6.79673,2.09723
52.397,0,-0.738369
52.9079,0,-0.951706
41.575,0,3.781
52.5061,0,-0.783938
49.0669,0,0.652322
67.9908,12.8295,5.57894
46.2674,0,1.82142
44.7202,0,2.46755
52.9374,0,-0.964065
57.5065,2.47532,-0.396812
44.7063,0,2.47336
52.3343,0,-0.712189
43.519,0,2.96918
46.4998,0,1.72436
51.8495,0,-0.509745
36.3593,0,5.95914
47.8058,0,1.17896
50.2631,0,0.152791
46.425,0,1.75561
51.7383,0,-0.463286
49.2735,0,0.566049
55.1006,0.099377,-1.76805
37.7049,0,5.39723
63.8434,8.73358,3.21506
35.154,0,6.4625
58.3469,3.3053,0.0822012
46.098,0,1.89216
52.9682,0,-0.976898
38.8232,0,4.93018
44.3427,0,2.62519
53.6498,0,-1.26156
54.0722,0,-1.43797
58.9441,3.8951,0.422593
48.7526,0,0.783563
70.0056,14.8192,6.72732
46.0936,0,1.89402
42.9724,0,3.19745
51.7846,0,-0.482619
44.8285,0,2.42231
